Temperature_Mean,Turbidity,Windspeed,Percent_Bleaching
299.53,0.0872,5,5.5
299.54,0.0493,5,5.5
299.4,0.0643,5,5.5
299.41,0.0534,5,5.5
299.33,0.0995,5,5.5
299.37,0.1055,5,5.5
299.6,0.09,6,5.5
299.8,0.0832,5,5.5
299.88,0.1389,5,5.5
299.82,0.0964,5,5.5
299.98,0.0947,5,5.5
299.89,0.0781,5,5.5
299.96,0.1196,5,5.5
299.99,0.1466,5,5.5
299.98,0.1086,5,5.5
299.95,0.094,5,5.5
299.93,0.075,5,5.5
300.33,0.2116,5,5.5
300.31,0.2757,5,5.5
300.08,0.0713,5,5.5
300.17,0.1180,5,5.5
300.15,0.0735,5,5.5
300.12,0.071,5,5.5
300.11,0.0836,5,5.5
300.08,0.1113,5,5.5
300.08,0.0728,5,5.5
300.07,0.0938,5,5.5
300.16,0.1062,5,5.5
300.13,0.0747,5,5.5
300.09,0.0748,5,5.5
300.08,0.0716,5,5.5
300.1,0.0774,5,5.5
300.11,0.0626,5,5.5
300.2,0.1950,5,5.5
300.22,0.1202,5,5.5
300.18,0.0825,5,5.5
300.2,0.1700,5,5.5
299.51,0.0476,10,5.5
299.49,0.1765,2,5.5
299.49,0.1772,2,5.5
299.49,0.1762,2,5.5
299.5,0.1683,2,5.5
301.76,0.0422,7,5.5
301.76,0.0441,7,5.5
298.54,0.0669,3,5.5
298.57,0.0917,8,5.5
298.57,0.0917,5,5.5
301.24,0.037,4,5.5
298.70,0.5246,5,5.5
299.6,0.0533,6,5.5
299.82,0.0423,4,5.5
299.82,0.0423,3,5.5
299.82,0.0423,8,5.5
299.82,0.0423,6,5.5
299.83,0.0392,6,5.5
299.83,0.0392,5,5.5
299.83,0.0441,5,5.5
299.6,0.0429,6,5.5
299.38,0.0284,4,5.5
299.68,0.0442,6,5.5
299.74,0.042,6,5.5
299.28,0.0399,4,5.5
299.3,0.0422,4,5.5
299.28,0.0404,4,5.5
299.73,0.0445,6,5.5
299.27,0.0394,4,5.5
299.74,0.0478,6,5.5
299.71,0.0432,6,5.5
299.82,0.0444,5,5.5
299.84,0.0399,7,5.5
299.83,0.1804,9,5.5
299.89,0.0248,7,5.5
300.46,0.0368,7,5.5
300.5,0.0379,7,5.5
300.93,0.0384,7,5.5
301.13,0.0445,6,5.5
301.2,0.1227,6,5.5
300.89,0.0384,7,5.5
301.18,0.1227,6,5.5
301.16,0.0445,6,5.5
301.53,0.0773,4,5.5
301.16,0.0445,3,5.5
300.79,0.0368,3,5.5
301.12,0.0373,9,5.5
301.42,0.1005,8,5.5
301.42,0.0996,8,5.5
300.99,0.0326,9,5.5
300.97,0.0366,9,5.5
301.47,0.0733,8,5.5
301.11,0.0373,3,5.5
301.14,0.0531,3,5.5
301,0.0326,3,5.5
301.3,0.0622,6,5.5
301.07,0.0391,6,5.5
301.12,0.0460,5,5.5
301.39,0.1048,8,5.5
300.92,0.0297,9,5.5
301.11,0.1159,9,5.5
296.09,0.0742,3,5.5
296.01,0.0742,5,5.5
296.01,0.0742,9,5.5
296.07,0.0545,5,5.5
302.46,0.0889,2,5.5
298.87,0.2028,4,5.5
298.98,0.056,4,5.5
298.98,0.056,5,5.5
298.98,0.056,6,5.5
299.11,0.2594,4,5.5
299.11,0.2594,5,5.5
301.32,0.2343,4,5.5
300.25,0.0483,6,5.5
301.16,0.0252,6,5.5
301.09,0.0262,6,5.5
301.13,0.0373,5,5.5
301.1,0.0373,5,5.5
301.13,0.028,5,5.5
301.51,0.0326,4,5.5
301.38,0.0546,4,5.5
299.72,0.1093,3,5.5
301.82,0.0854,1,5.5
299.54,0.07,4,5.5
300.6,0.0948,1,5.5
301.74,0.0879,1,5.5
301.93,0.1346,1,5.5
301.92,0.1346,4,5.5
300.75,0.0289,4,5.5
299.99,0.1296,2,5.5
300.53,0.0926,2,5.5
300.75,0.0297,3,5.5
299.73,0.2574,3,5.5
301.92,0.1346,2,5.5
300.75,0.0297,6,5.5
300.69,0.0308,8,5.5
301.24,0.0214,3,5.5
301.40,0.0204,3,5.5
301.29,0.0217,4,5.5
nd,0.026,nd,5.5
299.88,0.0229,4,5.5
298.81,0.0214,4,5.5
301.14,0.0319,10,5.5
301.28,0.1871,6,5.5
301.4,0.0234,6,5.5
300.63,0.1549,5,5.5
301.40,0.0176,3,5.5
301.04,0.2685,2,5.5
301.15,0.0269,2,5.5
299.57,0.8039,7,5.5
300.26,0.0339,4,5.5
300.29,0.0346,4,5.5
300.23,0.0558,7,5.5
301.14,0.0299,10,5.5
300.85,0.2763,10,5.5
300.40,0.0323,3,5.5
300.40,0.0323,6,5.5
301.04,0.0363,7,5.5
300.57,0.2009,9,5.5
300.31,0.0712,9,5.5
296.66,0.0947,3,5.5
301.68,0.0250,3,5.5
299.5,0.0574,5,5.5
299.75,0.0729,5,5.5
300.37,0.0555,3,5.5
299.9,0.061,5,5.5
299.91,0.0375,4,5.5
299.96,0.0509,4,5.5
299.96,0.0509,3,5.5
299.96,0.055,4,5.5
299.96,0.055,7,5.5
299.96,0.055,5,5.5
299.96,0.055,3,5.5
300.04,0.0558,4,5.5
299.83,0.0525,7,5.5
299.84,0.0662,7,5.5
299.85,0.0583,7,5.5
300.5,0.0469,4,5.5
299.89,0.1179,5,5.5
300.42,0.0481,5,5.5
299.65,0.0403,5,5.5
300.51,0.0422,7,5.5
300.41,0.0649,3,5.5
300.38,0.0355,5,5.5
300.44,0.0596,6,5.5
300.24,0.0316,5,5.5
300.4,0.0427,6,5.5
300.4,0.0427,7,5.5
300.76,0.0253,5,5.5
301.09,0.048,5,5.5
300.89,0.0264,5,5.5
nd,nd,7,5.5
300.87,0.0579,3,5.5
302.38,0.0761,3,5.5
301.35,0.046,3,5.5
300.96,0.055,3,5.5
301.86,0.0403,4,5.5
303.12,0.0448,3,5.5
301.38,0.0271,6,5.5
301.06,0.0287,7,5.5
301.11,0.0343,3,5.5
298.92,0.0506,11,5.5
298.84,0.0407,8,5.5
297.92,0.0432,7,5.5
297.74,0.0386,8,5.5
296.76,0.0445,3,5.5
295.24,0.068,4,5.5
295.25,0.0572,5,5.5
295.25,0.0638,5,5.5
295.25,0.0639,4,5.5
295.18,0.0979,5,5.5
292.91,0.0985,3,5.5
293.54,0.0603,3,5.5
293.13,0.1555,3,5.5
297.86,0.0417,8,5.5
297.9,0.0395,5,5.5
298.97,0.2194,8,5.5
298.84,0.0509,7,5.5
299.20,0.0309,4,5.5
298.84,0.0512,5,5.5
298.9,0.0516,7,5.5
298.87,0.0355,9,5.5
298.87,0.0355,6,5.5
298.86,0.0416,3,5.5
298.86,0.0355,6,5.5
298.84,0.0355,12,5.5
298.84,0.0355,9,5.5
298.84,0.0371,7,5.5
298.93,0.0506,6,5.5
298.85,0.0371,7,5.5
298.19,0.0244,6,5.5
297.95,0.0420,5,5.5
297.92,0.0432,8,5.5
297.92,0.0432,5,5.5
297.86,0.0431,6,5.5
297.77,0.0398,5,5.5
297.66,0.0375,5,5.5
297.66,0.0382,7,5.5
297.48,0.0337,10,5.5
299.22,0.0317,11,5.5
299.22,0.0295,4,5.5
298.88,0.0641,7,5.5
298.88,0.1056,11,5.5
298.95,0.0413,10,5.5
298.84,0.0509,6,5.5
299.1,0.079,5,5.5
298.90,0.0435,5,5.5
298.52,0.0543,9,5.5
298.58,0.0517,3,5.5
298.14,0.0329,4,5.5
298.09,0.0495,5,5.5
297.98,0.0384,10,5.5
298,0.0379,5,5.5
297.93,0.0404,7,5.5
297.95,0.0361,10,5.5
297.93,0.0373,3,5.5
297.73,0.0208,3,5.5
297.73,0.0387,5,5.5
297.73,0.0387,7,5.5
297.88,0.037,7,5.5
297.62,0.0295,4,5.5
297.28,0.0351,5,5.5
297.5,0.0428,3,5.5
297.50,0.0428,3,5.5
293.54,0.0939,4,5.5
293.96,0.0930,4,5.5
295.42,0.0493,7,5.5
295.25,0.0682,7,5.5
294.3,0.1099,7,5.5
294.3,0.1099,5,5.5
293.65,0.1144,7,5.5
294.71,0.0543,10,5.5
294.56,0.0553,10,5.5
293.9,0.0693,5,5.5
293.9,0.0693,4,5.5
293.12,0.0669,3,5.5
297.88,0.0414,8,5.5
298.87,0.0355,7,5.5
297.08,0.0435,3,5.5
297.71,0.0421,7,5.5
298.8,0.0298,5,5.5
294.76,0.0835,9,5.5
299.84,0.1693,3,5.5
299.97,0.0571,4,5.5
300,0.0432,6,5.5
299.97,0.0459,5,5.5
299.84,0.1975,5,5.5
299.72,0.0898,5,5.5
301.56,0.0657,2,5.5
301.36,0.0769,2,5.5
301.24,0.0766,2,5.5
301.04,0.0709,3,5.5
300.96,0.0673,3,5.5
300.98,0.0773,3,5.5
299.94,0.1085,7,5.5
301.74,0.0553,2,5.5
301.78,0.0587,2,5.5
302.09,0.1127,1,5.5
302.31,0.1098,1,5.5
302.46,0.0895,2,5.5
301.74,0.0499,2,5.5
303.08,0.1414,3,5.5
303.08,0.1509,3,5.5
302.59,0.4293,1,5.5
302.43,0.0543,1,5.5
301.75,0.0745,5,5.5
301.75,0.0745,4,5.5
301.92,0.0499,5,5.5
301.92,0.0763,4,5.5
301.53,0.0447,4,5.5
301.53,0.0249,3,5.5
298.48,0.0437,4,5.5
298.39,0.0485,5,5.5
298.40,0.0458,9,5.5
298.49,0.0316,9,5.5
300.83,0.0444,4,5.5
300.83,0.0444,3,5.5
300.83,0.0444,5,5.5
300.81,0.0447,4,5.5
300.81,0.0447,3,5.5
300.88,0.0273,6,5.5
300.88,0.0273,4,5.5
300.88,0.0273,5,5.5
300.81,0.0406,4,5.5
300.81,0.0406,5,5.5
300.81,0.0406,6,5.5
300.81,0.0406,3,5.5
300.78,0.0366,4,5.5
300.78,0.0366,5,5.5
300.85,0.0495,5,5.5
300.85,0.0495,4,5.5
300.81,0.0447,5,5.5
300.88,0.0279,6,5.5
300.88,0.0279,4,5.5
300.88,0.0279,7,5.5
300.78,0.0366,3,5.5
300.78,0.0392,4,5.5
300.88,0.0273,7,5.5
300.88,0.0286,4,5.5
300.88,0.0286,7,5.5
300.78,0.041,5,5.5
300.78,0.041,4,5.5
300.78,0.041,3,5.5
300.83,0.0444,6,5.5
300.78,0.0395,4,5.5
300.78,0.0395,3,5.5
300.83,0.0401,4,5.5
300.83,0.0401,6,5.5
300.83,0.0401,3,5.5
300.76,0.0404,4,5.5
300.76,0.0404,5,5.5
300.88,0.0279,5,5.5
300.88,0.0286,6,5.5
300.87,0.028,6,5.5
300.87,0.028,5,5.5
300.87,0.028,4,5.5
300.76,0.0409,3,5.5
300.76,0.0409,4,5.5
300.76,0.0409,5,5.5
300.76,0.0409,6,5.5
300.88,0.0286,5,5.5
300.81,0.0512,4,5.5
300.81,0.0512,3,5.5
300.93,0.0268,4,5.5
300.85,0.0495,3,5.5
300.85,0.0305,7,5.5
300.80,0.0290,5,5.5
299.38,0.0328,4,5.5
299.08,0.0347,4,5.5
300.91,0.0333,3,5.5
300.82,0.0296,3,5.5
300.94,0.026,7,5.5
300.87,0.0281,7,5.5
300.44,0.0309,5,5.5
300.16,0.0395,7,5.5
299.97,0.0365,6,5.5
300.44,0.0309,9,5.5
300.47,0.0442,9,5.5
300.44,0.0308,9,5.5
300.42,0.0304,9,5.5
300.44,0.0344,9,5.5
300.45,0.0327,9,5.5
300.85,0.3697,4,5.5
301.67,0.0964,3,5.5
301.46,0.1702,2,5.5
301.16,0.1166,3,5.5
301.32,0.0977,1,5.5
302.61,0.0324,5,5.5
300.94,0.0594,5,5.5
301.82,0.0546,3,5.5
300.7,0.0648,3,5.5
302.99,0.0444,7,5.5
300.29,0.0891,4,5.5
302.95,0.0388,5,5.5
nd,1.1434,4,5.5
301.97,0.0466,4,5.5
298.85,0.0266,7,5.5
298.66,0.0296,6,5.5
298.84,0.0241,6,5.5
298.82,0.1099,2,5.5
301.98,0.0476,3,5.5
297.66,0.0461,3,5.5
301.16,0.2774,2,5.5
301.04,0.2792,1,5.5
301.77,0.0686,7,5.5
301.34,0.1615,7,5.5
300.49,0.0726,6,5.5
300.47,0.0587,6,5.5
300.51,0.1154,5,5.5
300.51,0.0659,5,5.5
300.51,0.0924,5,5.5
300.27,0.0583,5,5.5
300.51,0.0659,6,5.5
302.35,0.0881,2,5.5
302.25,0.0692,3,5.5
302.1,0.0491,3,5.5
301.96,0.0517,2,5.5
298.39,0.1102,3,5.5
299.03,0.0419,4,5.5
300.52,0.3879,7,5.5
300.52,0.3270,7,5.5
300.38,0.0667,6,5.5
300.5,0.1734,6,5.5
300.85,0.1452,2,5.5
300.86,0.1352,2,5.5
300.89,0.2240,3,5.5
298.35,0.0459,9,5.5
298.3,0.0469,9,5.5
298.21,0.049,9,5.5
301.29,0.0446,6,5.5
300.42,0.0462,6,5.5
299.75,0.0473,2,5.5
301.3,0.0445,6,5.5
299.77,0.0442,4,5.5
299.74,0.0451,4,5.5
300.44,0.0341,4,5.5
300.44,0.0341,6,5.5
299.82,0.053,4,5.5
300.41,0.0501,6,5.5
300.38,0.0396,3,5.5
300.4,0.0386,3,5.5
300.38,0.0372,3,5.5
299.76,0.0447,3,5.5
300.36,0.0415,6,5.5
300.36,0.0342,6,5.5
300.41,0.0323,5,5.5
300.46,0.0893,5,5.5
299.37,0.071,7,5.5
299.82,0.1244,6,5.5
300.38,0.0503,5,5.5
299.91,0.0818,4,5.5
299.8,0.1705,6,5.5
299.55,0.1417,6,5.5
299.86,0.0881,5,5.5
300.51,0.1046,6,5.5
299.84,0.1244,7,5.5
299.88,0.0527,4,5.5
299.9,0.0527,6,5.5
299.76,0.1116,4,5.5
299.86,0.0532,5,5.5
299.83,0.0816,4,5.5
299.81,0.1066,2,5.5
299.8,0.1203,4,5.5
299.73,0.1203,4,5.5
299.83,0.1122,2,5.5
299.85,0.0532,2,5.5
299.82,0.0971,4,5.5
299.82,0.0545,4,5.5
299.85,0.0999,2,5.5
299.82,0.043,3,5.5
299.75,0.0971,4,5.5
299.8,0.1382,2,5.5
299.81,0.0938,4,5.5
299.83,0.063,4,5.5
299.83,0.0545,6,5.5
299.85,0.1210,5,5.5
299.82,0.1358,5,5.5
299.67,0.2860,3,5.5
299.87,0.1387,3,5.5
299.75,0.0504,2,5.5
299.83,0.0545,3,5.5
300.4,0.0623,4,5.5
301.06,0.0366,3,5.5
300.35,0.0527,4,5.5
300.35,0.039,4,5.5
300.45,0.0456,5,5.5
299.66,0.0439,7,5.5
299.75,0.0609,4,5.5
299.8,0.0586,4,5.5
299.76,0.0548,4,5.5
299.7,0.1546,4,5.5
299.64,0.1677,4,5.5
298.87,0.1053,3,5.5
299.68,0.1713,3,5.5
299.84,0.0494,4,5.5
299.75,0.1093,4,5.5
299.89,0.074,7,5.5
299.74,0.046,4,5.5
299.04,0.1193,3,5.5
299.97,0.0502,4,5.5
299.78,0.0571,4,5.5
299.84,0.1244,4,5.5
299.92,0.0547,4,5.5
299.86,0.0653,3,5.5
299.77,0.1629,4,5.5
299.85,0.1047,4,5.5
299.75,0.0442,4,5.5
299.84,0.0527,7,5.5
300.77,0.0815,6,5.5
299.36,0.0847,9,5.5
300.76,0.0816,3,5.5
300.82,0.0641,3,5.5
300.83,0.0879,3,5.5
300.42,0.0523,4,5.5
300.41,0.044,6,5.5
299.41,0.071,5,5.5
299.36,0.082,5,5.5
300.38,0.0424,6,5.5
300.38,0.0631,6,5.5
300.38,0.0372,6,5.5
299.37,0.071,5,5.5
299.34,0.0581,6,5.5
300.33,0.0431,3,5.5
300.62,0.0303,6,5.5
299.75,0.0453,5,5.5
300.06,0.0863,4,5.5
300.06,0.0863,3,5.5
300.06,0.0863,2,5.5
nd,0.3382,5,5.5
300.41,0.5181,4,5.5
300.13,0.0695,4,5.5
300,0.0506,4,5.5
299.6,0.0645,3,5.5
299.97,0.0965,3,5.5
300.18,0.1119,3,5.5
300.24,0.1119,3,5.5
298.7,0.0721,4,nd
299.64,0.0781,8,nd
299.64,0.0781,6,nd
301.48,0.0284,3,nd
298.57,0.0917,6,nd
298.57,0.0917,3,nd
298.57,0.0917,7,nd
298.57,0.0917,5,nd
299.92,0.0293,10,nd
299.11,0.0453,7,nd
297.19,0.0746,6,nd
298.76,0.0536,5,nd
298.6,0.0776,5,nd
298.68,0.0804,5,nd
299.18,0.0463,5,nd
299.37,0.0862,6,nd
299.6,0.0472,7,nd
299.82,0.0564,10,nd
299.82,0.0564,4,nd
300.08,0.0456,4,nd
299.87,0.0263,4,nd
299.87,0.0336,4,nd
299.8,0.0287,4,nd
299.78,0.0507,4,nd
299.3,0.0479,6,nd
299.29,0.1432,6,nd
300.42,0.027,6,nd
299.82,0.0423,5,nd
299.82,0.0423,7,nd
299.82,0.0423,9,nd
299.77,0.0263,9,nd
300.42,0.0295,5,nd
300.51,0.0327,4,nd
300.5,0.0379,8,nd
300.78,0.0363,4,nd
301.23,0.061,6,nd
301.13,0.0864,6,nd
301.2,0.1069,6,nd
301.13,0.0445,6,nd
301.07,0.1204,6,nd
301.02,0.0365,6,nd
301.11,0.0622,6,nd
301.03,0.0355,6,nd
301,0.0444,6,nd
301.11,0.0558,6,nd
300.98,0.0402,5,nd
300.95,0.0781,5,nd
300.99,0.0344,5,nd
300.97,0.0339,5,nd
301.08,0.0493,5,nd
301.55,0.0787,6,nd
301.12,0.0983,5,nd
301.01,0.0448,4,nd
301.49,0.0592,8,nd
301.35,0.1048,8,nd
296.09,0.0406,6,nd
296.33,0.0312,5,nd
300.25,0.0515,6,nd
300.25,0.0707,6,nd
301.08,0.0267,6,nd
301.08,0.0316,6,nd
301.08,0.0319,6,nd
301.01,0.0301,6,nd
301.09,0.0281,6,nd
301.16,0.0262,6,nd
301.1,0.0268,6,nd
301.13,0.0373,6,nd
301.11,0.028,6,nd
301.15,0.026,6,nd
301.14,0.0276,6,nd
301.14,0.0252,6,nd
301.11,0.0256,7,nd
301.16,0.0266,7,nd
301.13,0.0266,7,nd
300.17,0.0478,6,nd
301.10,0.0277,4,nd
302.19,0.0888,3,nd
302.23,0.1265,3,nd
301.82,0.0854,2,nd
300.75,0.0308,4,nd
302.05,0.0773,4,nd
301.82,0.0866,5,nd
301.82,0.0854,1,nd
299.18,0.2436,9,nd
299.77,0.2574,3,nd
301.32,0.0214,5,nd
nd,0.026,nd,nd
300.74,0.0332,4,nd
298.76,0.0220,3,nd
299.88,0.0229,4,nd
300.55,0.0404,2,nd
301.58,0.064,2,nd
301.87,0.1209,2,nd
301.49,0.1360,2,nd
301.48,0.1621,2,nd
301.24,0.0899,2,nd
301.24,0.0899,4,nd
302.06,0.1198,2,nd
302,0.1260,2,nd
301.1,0.0664,6,nd
301.04,0.0299,6,nd
301.05,0.0299,6,nd
301.04,0.0318,6,nd
301.01,0.0318,6,nd
301.16,0.1031,5,nd
301.02,0.039,6,nd
301,0.1287,6,nd
301.02,0.1287,6,nd
301.11,0.1068,6,nd
301.19,0.0468,5,nd
301.16,0.0418,5,nd
301.21,0.0451,5,nd
301.15,0.1068,5,nd
301.13,0.0582,5,nd
301.08,0.1182,6,nd
301.14,0.0582,5,nd
301.2,0.0453,5,nd
301.21,0.1152,5,nd
301.22,0.0422,5,nd
301.19,0.0528,5,nd
301.19,0.0431,5,nd
301.18,0.0478,5,nd
301.16,0.0509,5,nd
301.12,0.0619,5,nd
301.15,0.0619,5,nd
301.14,0.089,5,nd
301.12,0.0824,5,nd
301.06,0.2357,5,nd
301.12,0.1585,5,nd
301.07,0.1673,5,nd
301.08,0.2447,5,nd
301.07,0.1582,5,nd
300.26,0.0547,6,nd
300.19,0.1019,6,nd
300.35,0.0393,6,nd
300.36,0.0468,6,nd
300.18,0.0495,8,nd
300.29,0.0425,7,nd
300.28,0.0555,7,nd
300.3,0.0458,7,nd
300.31,0.0608,7,nd
300.23,0.0452,7,nd
300.27,0.0676,7,nd
300.75,0.0518,4,nd
300.75,0.042,4,nd
300.1,0.0379,7,nd
300.1,0.0444,6,nd
300.25,0.0491,6,nd
300.18,0.0456,6,nd
300.19,0.0537,6,nd
300.24,0.0406,6,nd
300.24,0.0426,6,nd
300.23,0.043,6,nd
300.22,0.0442,6,nd
300.3,0.0698,6,nd
300.35,0.0834,6,nd
301.28,0.1871,6,nd
301.23,0.0812,6,nd
301.44,0.0442,6,nd
301.44,0.0547,6,nd
301.41,0.1780,6,nd
301.33,0.0371,6,nd
301.13,0.1999,6,nd
301.24,0.1354,6,nd
301.24,0.033,6,nd
301.24,0.0336,6,nd
301.21,0.0432,6,nd
301.24,0.0432,6,nd
301.26,0.0532,6,nd
301.26,0.0571,6,nd
301.26,0.0397,6,nd
301.02,0.0668,6,nd
301.15,0.1340,6,nd
301,0.1642,6,nd
301.05,0.0621,6,nd
301.09,0.0501,7,nd
300.64,0.0388,7,nd
300.65,0.0388,7,nd
300.31,0.032,7,nd
300.32,0.0314,7,nd
300.31,0.0314,7,nd
300.32,0.0323,7,nd
300.28,0.0291,7,nd
300.26,0.0306,7,nd
300.33,0.0558,8,nd
300.34,0.1418,8,nd
300.44,0.0896,8,nd
300.45,0.045,8,nd
300.63,0.2266,8,nd
300.6,0.0537,8,nd
300.88,0.8455,5,nd
300.49,0.1537,9,nd
nd,0.0913,nd,nd
296.38,0.0816,2,nd
297.7,0.1222,2,nd
299.75,0.0729,7,nd
299.95,0.052,8,nd
301,0.0686,7,nd
301,0.0686,2,nd
299.75,0.0729,4,nd
299.89,0.1179,3,nd
300.94,0.1670,3,nd
299.96,0.0409,8,nd
300.09,0.0333,5,nd
299.83,0.0664,8,nd
299.43,0.0489,3,nd
300.23,0.055,4,nd
300.77,0.0351,2,nd
300.9,0.0261,4,nd
300.33,0.0255,8,nd
300.34,0.0974,8,nd
300.34,0.0556,8,nd
300.34,0.0634,8,nd
300.34,0.026,8,nd
300.35,0.0415,8,nd
300.35,0.025,8,nd
300.68,0.045,6,nd
301.48,0.0215,3,nd
301.38,0.0204,3,nd
301.39,0.0214,3,nd
301.38,0.0203,3,nd
301.53,0.0221,3,nd
301.4,0.0257,4,nd
301.5,0.0217,4,nd
301.38,0.0202,4,nd
302.02,0.1694,5,nd
301.7,0.0410,7,nd
301.67,0.1361,6,nd
301.75,0.1195,6,nd
301.76,0.2184,7,nd
301.76,0.2184,5,nd
301.81,0.1741,7,nd
301.81,0.1741,5,nd
nd,0.2032,6,nd
301.97,0.2001,6,nd
301.96,0.1379,6,nd
301.96,0.1379,5,nd
301.94,0.1344,6,nd
301.94,0.1344,5,nd
301.98,0.1885,6,nd
301.98,0.1885,5,nd
301.63,0.0462,5,nd
301.74,0.0559,4,nd
301.04,0.1267,6,nd
301.98,0.1738,5,nd
301.89,0.1344,5,nd
301.97,0.1751,3,nd
301.6,0.0589,3,nd
302.1,0.0539,4,nd
302.35,0.0798,2,nd
301.7,0.044,2,nd
301.79,0.1254,3,nd
301.77,0.1014,3,nd
299.75,0.4388,3,nd
301.07,0.0299,6,nd
301.04,0.0274,7,nd
301.06,0.0291,6,nd
301.13,0.0307,6,nd
301.02,0.0287,6,nd
301.05,0.0265,6,nd
301.04,0.0286,6,nd
301.4,0.0294,6,nd
301.1,0.03,6,nd
301.12,0.0292,6,nd
301.01,0.0276,6,nd
301.01,0.0272,6,nd
301.07,0.0272,6,nd
301.02,0.0319,6,nd
301.13,0.0343,6,nd
301.06,0.0277,6,nd
301.05,0.0277,6,nd
301.08,0.0283,6,nd
301.13,0.0261,6,nd
301.16,0.0311,6,nd
301.13,0.0267,6,nd
301.15,0.0278,6,nd
301.18,0.0328,6,nd
301.17,0.0299,6,nd
297.88,0.0414,7,nd
298.91,0.0512,7,nd
297.66,0.0376,4,nd
297.83,0.0341,2,nd
301.99,0.0686,2,nd
299.47,0.1586,5,nd
299.68,0.0303,7,nd
302.56,0.1771,1,nd
302.63,0.1771,2,nd
302.59,0.4293,2,nd
302.59,0.4293,1,nd
302.19,0.0643,3,nd
302.56,0.1771,2,nd
302.41,0.0734,2,nd
302.08,0.0494,3,nd
302.02,0.0593,4,nd
301.58,0.0249,9,nd
301.5,0.0363,3,nd
301.65,0.0346,7,nd
301.51,0.0447,7,nd
300.37,0.0366,9,nd
300.42,0.0363,9,nd
300.54,0.038,9,nd
300.54,0.0376,9,nd
300.58,0.04,9,nd
300.58,0.04,8,nd
300.66,0.0338,9,nd
300.65,0.0246,9,nd
300.37,0.0345,7,nd
300.43,0.0369,7,nd
300.43,0.0361,7,nd
300.54,0.0506,7,nd
299.08,0.0624,10,nd
298.86,0.0257,6,nd
298.86,0.028,6,nd
nd,0.0359,9,nd
300.70,0.0993,5,nd
300.70,0.0993,4,nd
300.74,0.1734,5,nd
nd,0.0421,3,nd
300.78,0.0290,4,nd
298.66,0.069,7,nd
300.43,0.0844,4,nd
300.43,0.0327,7,nd
297.43,0.0607,4,nd
300.85,0.0373,2,nd
300.8,0.0602,2,nd
300.77,0.0602,2,nd
300.82,0.0383,2,nd
300.82,0.0472,2,nd
300.30,0.3644,4,nd
301.53,0.0537,1.89,nd
301.01,0.0743,3,nd
301.16,0.0998,3,nd
301.16,0.1166,3,nd
301.53,0.1123,1,nd
301.70,0.1145,1,nd
301.32,0.095,1,nd
301.32,0.0977,1,nd
301.46,0.1399,1,nd
301.13,0.1006,3,nd
301.11,0.1006,3,nd
301.04,0.0743,3,nd
301.01,0.0789,3,nd
301.01,0.0987,3,nd
300.96,0.0595,3,nd
300.96,0.058,3,nd
300.99,0.0537,3,nd
301.83,0.7188,1,nd
301.70,0.1399,1,nd
301.28,0.0495,3,nd
300.52,0.0444,3,nd
297.68,0.047,3,nd
301.53,0.0972,8,nd
300.36,0.0337,5,nd
nd,0.032,5,nd
300.7,0.1455,5,nd
300.49,0.0596,6,nd
302.03,0.0633,4,nd
302.03,0.0633,2,nd
302.03,0.0633,3,nd
302.25,0.0735,4,nd
302.04,0.0633,3,nd
302.04,0.0633,4,nd
300.49,0.1203,6,nd
300.5,0.2815,6,nd
300.42,0.1142,7,nd
300.23,0.038,7,nd
300.21,0.0407,7,nd
300.19,0.0343,7,nd
300.19,0.0405,7,nd
300.11,0.0597,7,nd
300.37,0.0593,7,nd
300.13,0.0704,7,nd
300.12,0.0499,7,nd
300.08,0.1011,7,nd
300.04,0.1011,7,nd
300.09,0.0356,7,nd
300.11,0.0358,7,nd
300.04,0.0345,7,nd
300.11,0.0362,7,nd
300.03,0.0346,7,nd
300.08,0.0556,7,nd
300.05,0.0327,7,nd
300.19,0.0609,7,nd
299.95,0.0473,7,nd
299.91,0.0473,7,nd
300.19,0.0304,6,nd
300.75,0.1025,2,nd
300.79,0.2474,4,nd
300.38,0.0631,6,nd
300.36,0.0586,8,nd
300.36,0.0586,5,nd
299.82,0.0545,8,nd
299.87,0.0816,8,nd
299.84,0.0571,4,nd
299.91,0.0608,3,nd
299.87,0.1536,3,nd
299.81,0.1066,2,nd
300.44,0.0436,7,nd
300.44,0.0436,5,nd
298.65,0.0278,7,nd
299.81,0.0745,4,nd
299.84,0.1244,4,nd
299.82,0.0577,4,nd
299.9,0.0577,4,nd
299.85,0.1047,4,nd
299.74,0.1769,4,nd
298.77,0.0244,2,nd
299.83,0.0727,4,nd
299.85,0.1210,4,nd
299.64,0.1624,4,nd
299.88,0.0911,4,nd
299.55,0.2055,4,nd
299.89,0.0766,4,nd
299.8,0.1705,4,nd
299.87,0.1387,4,nd
299.76,0.0608,4,nd
299.83,0.1491,4,nd
300.35,0.0527,6,nd
299.86,0.1358,5,nd
299.82,0.1570,5,nd
299.85,0.0999,4,nd
298.92,0.0235,3,nd
299.7,0.0461,2,nd
300.35,0.0499,6,nd
300.01,0.0419,4,nd
299.83,0.1491,3,nd
298.67,0.0247,5,nd
298.1,0.0329,5,nd
299.7,0.1691,4,nd
300.42,0.0379,5,nd
300.62,0.0335,4,nd
300.33,0.0431,5,nd
300.38,0.0385,5,nd
